Year,Plot,Line,Check,Pedigree,Field row,Field column,Rep,Block,DF,DPM,100SdW,TSW,PoM,Area harvested,Plants harvested,Yd,PHI,SdFe,SdZn
2013,4142,MGC_092,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,19,1,8,36,65,30.52325581,158.76,12.5,1.8,46,897.3837209,69.78316624,NA,NA
2013,4143,MGC_004,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,18,1,8,37,62,22.10232558,127.008,13.6,1.8,43,708.8818605,71.88049209,NA,NA
2013,4144,MGC_004,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,17,1,8,37,62,22.10232558,136.08,13.6,1.8,43,759.5162791,71.88049209,NA,NA
2013,4145,DOR_390,check,DOR364/G18521//DOR365/LM30630,8,16,1,8,39,64,20.04651163,86.184,13.8,1.8,29,479.9134884,77.57201646,NA,NA
2013,4146,DOR_390,check,DOR364/G18521//DOR365/LM30630,8,15,1,8,39,64,20.04651163,117.936,13.8,1.8,40,656.7237209,77.57201646,NA,NA
2013,4147,MGC_487,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,14,1,8,36,64,26.66511628,99.792,11.8,1.8,26,568.5823256,76.38814016,NA,NA
2013,4148,MGC_487,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,13,1,8,36,64,26.66511628,199.584,11.8,1.8,35,1137.164651,76.38814016,NA,NA
2013,4149,MGC_711,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,12,1,8,32,64,22.38372093,22.68,12.5,1.8,8,128.1976744,70.59323836,NA,NA
2013,4150,MGC_711,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,11,1,8,32,64,22.38372093,204.12,12.5,1.8,32,1153.77907,70.59323836,NA,NA
2013,4151,MGC_354,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,10,1,7,35,61,24.19534884,136.08,13.3,1.8,30,762.1534884,77.94922149,NA,NA
2013,4152,MGC_354,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,9,1,7,35,61,24.19534884,99.792,13.3,1.8,23,558.9125581,77.94922149,NA,NA
2013,4153,MGC_745,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,8,1,7,32,64,26.69534884,54.432,11.7,1.8,16,310.4874419,70.41505792,NA,NA
2013,4154,MGC_745,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,7,1,7,32,64,26.69534884,208.656,11.7,1.8,37,1190.20186,70.41505792,NA,NA
2013,4155,MGC_214,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,6,1,7,35,65,30.80232558,154.224,11.7,1.8,27,879.7144186,65.0776761,NA,NA
2013,4156,MGC_214,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,5,1,7,35,65,30.80232558,113.4,11.7,1.8,29,646.8488372,65.0776761,NA,NA
2013,4157,DOR_390,check,DOR364/G18521//DOR365/LM30630,8,4,1,7,39,65,18.31395349,95.256,12.5,1.8,37,538.4302326,78.94736842,NA,NA
2013,4158,DOR_390,check,DOR364/G18521//DOR365/LM30630,8,3,1,7,39,65,18.31395349,108.864,12.5,1.8,39,615.3488372,78.94736842,NA,NA
2013,4159,MGC_091,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,2,1,7,38,62,18.41860465,31.752,12,1.8,15,180.5023256,76.85027906,NA,NA
2013,4160,MGC_091,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,1,1,7,38,62,18.41860465,22.68,12,1.8,11,128.9302326,76.85027906,NA,NA
2013,4161,MGC_705,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,1,1,9,33,61,22.51162791,4.536,12,1.8,10,25.78604651,58.24345146,NA,NA
2013,4162,MGC_705,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,2,1,9,33,61,22.51162791,81.648,12,1.8,25,464.1488372,58.24345146,NA,NA
2013,4163,MGC_261,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,3,1,9,36,61,22.71627907,95.256,11.2,1.8,31,546.4297674,74.82837529,NA,NA
2013,4164,MGC_261,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,4,1,9,36,61,22.71627907,117.936,11.2,1.8,29,676.532093,74.82837529,NA,NA
2013,4165,MGC_838,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,5,1,9,37,66,24.55813953,49.896,12,1.8,15,283.6465116,68.78230308,NA,NA
2013,4166,MGC_838,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,6,1,9,37,66,24.55813953,99.792,12,1.8,17,567.2930233,68.78230308,NA,NA
2013,4167,MGC_400,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,7,1,9,32,59,22.23023256,140.616,13.1,1.8,28,789.3753488,69.67038809,NA,NA
2013,4168,MGC_400,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,8,1,9,32,59,22.23023256,90.72,13.1,1.8,12,509.2744186,69.67038809,NA,NA
2013,4169,MGC_841,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,9,1,9,31,60,26.66511628,104.328,11.8,1.8,20,594.4269767,74.38446422,NA,NA
2013,4170,MGC_841,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,10,1,9,31,60,26.66511628,281.232,11.8,1.8,41,1602.368372,74.38446422,NA,NA
2013,4171,DOR_390,check,DOR364/G18521//DOR365/LM30630,9,11,1,10,39,65,18.39767442,113.4,12.1,1.8,27,643.9186047,75.96596136,NA,NA
2013,4172,DOR_390,check,DOR364/G18521//DOR365/LM30630,9,12,1,10,39,65,18.39767442,86.184,12.1,1.8,24,489.3781395,75.96596136,NA,NA
2013,4173,MGC_195,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,13,1,10,32,60,26.63488372,208.656,11.9,1.8,33,1187.506047,64.79048295,NA,NA
2013,4174,MGC_195,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,14,1,10,32,60,26.78604651,226.8,11.4,1.8,43,1298.093023,64.79048295,NA,NA
2013,4175,MGC_706,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,15,1,10,35,62,18.31395349,113.4,12.5,1.8,32,640.9883721,79.77303071,NA,NA
2013,4176,MGC_706,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,16,1,10,35,62,18.31395349,208.656,12.5,1.8,33,1179.418605,79.77303071,NA,NA
2013,4177,MGC_595,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,17,1,10,33,60,24.55813953,40.824,12,1.8,18,232.0744186,72.03420021,NA,NA
2013,4178,MGC_595,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,18,1,10,33,60,24.55813953,104.328,12,1.8,32,593.0790698,72.03420021,NA,NA
2013,4179,MGC_475,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,19,1,10,35,59,24.19534884,140.616,13.3,1.8,30,787.5586047,70.87168381,NA,NA
2013,4180,MGC_475,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,20,1,10,35,59,24.19534884,90.72,13.3,1.8,28,508.1023256,70.87168381,NA,NA
2013,4181,MGC_278,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,20,1,10,33,60,22.20465116,167.832,13.2,1.8,28,941.0734884,78.11408615,NA,NA
2013,4182,MGC_278,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,19,1,10,33,60,22.20465116,222.264,13.2,1.8,34,1246.286512,78.11408615,NA,NA
2013,4183,MGC_446,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,18,1,10,37,68,22.15348837,154.224,13.4,1.8,30,862.7776744,68.97023606,NA,NA
2013,4184,MGC_446,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,17,1,10,37,68,22.15348837,140.616,13.4,1.8,25,786.6502326,68.97023606,NA,NA
2013,4185,MGC_736,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,16,1,10,35,62,20.39534884,208.656,12.3,1.8,29,1182.114419,74.601858,NA,NA
2013,4186,MGC_736,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,15,1,10,35,62,20.46511628,213.192,12,1.8,39,1211.944186,74.601858,NA,NA
2013,4187,MGC_273,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,14,1,10,35,63,24.3627907,131.544,12.7,1.8,30,741.8469767,75.8793208,NA,NA
2013,4188,MGC_273,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,13,1,10,35,63,26.79906977,235.872,12.7,1.8,26,1330.208372,75.8793208,NA,NA
2013,4189,MGC_880,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,12,1,10,32,60,24.8372093,95.256,11,1.8,23,547.6604651,76.98008337,NA,NA
2013,4190,MGC_880,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,11,1,10,32,60,24.8372093,226.8,11,1.8,38,1303.953488,76.98008337,NA,NA
2013,4191,MGC_134,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,10,1,9,33,60,22.35813953,122.472,12.6,1.8,28,691.4762791,72.95690936,NA,NA
2013,4192,MGC_134,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,9,1,9,33,60,22.35813953,131.544,12.6,1.8,28,742.6967442,72.95690936,NA,NA
2013,4193,MGC_599,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,8,1,9,38,63,18.54418605,49.896,11.4,1.8,15,285.5804651,68.29062236,NA,NA
2013,4194,MGC_599,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,7,1,9,38,63,18.54418605,145.152,11.4,1.8,30,830.7795349,68.29062236,NA,NA
2013,4195,DOR_390,check,DOR364/G18521//DOR365/LM30630,10,6,1,9,39,65,18.41860465,95.256,12,1.2,35,812.2604651,75.9796807,NA,NA
2013,4196,DOR_390,check,DOR364/G18521//DOR365/LM30630,10,5,1,9,39,65,18.41860465,58.968,12,1.8,26,335.2186047,75.9796807,NA,NA
2013,4197,MGC_450,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,4,1,9,39,67,22.33255814,181.44,12.7,1.8,40,1023.237209,74.39198856,NA,NA
2013,4198,MGC_450,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,3,1,9,39,67,22.33255814,145.152,12.7,1.8,32,818.5897674,74.39198856,NA,NA
2013,4199,MGC_025,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,2,1,9,32,63,28.29302326,117.936,13.1,1.8,25,662.0567442,71.89811011,NA,NA
2013,4200,MGC_025,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,1,1,9,32,63,28.29302326,145.152,13.1,1.8,33,814.8390698,71.89811011,NA,NA
2013,4201,MGC_410,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,1,1,11,34,59,24.55813953,58.968,12,1.8,24,335.2186047,68.12435233,NA,NA
2013,4202,MGC_410,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,2,1,11,34,59,24.55813953,117.936,12,1.8,27,670.4372093,68.12435233,NA,NA
2013,4203,MGC_066,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,3,1,11,35,59,16.37209302,72.576,12,1.8,38,412.5767442,63.95394998,NA,NA
2013,4204,MGC_066,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,4,1,11,35,59,16.37209302,81.648,12,1.8,51,464.1488372,63.95394998,NA,NA
2013,4205,MGC_105,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,5,1,11,35,63,22.51162791,63.504,12,1.8,30,361.0046512,67.77286136,NA,NA
2013,4206,MGC_105,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,6,1,11,35,63,22.51162791,90.72,12,1.8,42,515.7209302,67.77286136,NA,NA
2013,4207,MGC_103,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,7,1,11,37,60,18.41860465,63.504,12,1.8,27,361.0046512,61.64255716,NA,NA
2013,4208,MGC_103,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,8,1,11,37,60,18.41860465,72.576,12,1.8,31,412.5767442,61.64255716,NA,NA
2013,4209,MGC_892,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,9,1,11,37,64,24.53023256,108.864,12.1,1.8,16,618.1618605,61.95807527,NA,NA
2013,4210,MGC_892,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,10,1,11,37,64,24.53023256,199.584,12.1,1.8,39,1133.296744,61.95807527,NA,NA
2013,4211,MGC_533,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,11,1,12,33,59,20,140.616,14,1.8,33,781.2,75.94160584,NA,NA
2013,4212,MGC_533,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,12,1,12,33,59,20,172.368,14,1.8,30,957.6,75.94160584,NA,NA
2013,4213,SEN_56,NA,SXB123/DOR677//SEN34,11,13,1,12,33,59,20.60465116,204.12,11.4,1.8,31,1168.283721,72.55557741,NA,NA
2013,4214,SEN_56,NA,SXB123/DOR677//SEN34,11,14,1,12,33,59,20.58139535,190.512,11.5,1.8,46,1089.167442,72.55557741,NA,NA
2013,4215,MGC_774,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,15,1,12,33,61,24.53023256,95.256,12.1,1.2,23,811.3374419,68.86993603,NA,NA
2013,4216,MGC_774,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,16,1,12,33,61,24.53023256,90.72,12.1,1.8,29,515.1348837,68.86993603,NA,NA
2013,4217,MGC_361,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,17,1,12,36,59,18.50232558,77.112,11.6,1.8,37,440.3553488,63.09545876,NA,NA
2013,4218,MGC_361,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,18,1,12,36,59,18.50232558,104.328,11.6,1.8,41,595.7748837,63.09545876,NA,NA
2013,4219,MGC_012,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,19,1,12,33,59,22.69069767,190.512,11.3,1.8,39,1091.628837,73.77344877,NA,NA
2013,4220,MGC_012,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,20,1,12,33,59,22.58837209,208.656,11.7,1.8,46,1190.20186,73.77344877,NA,NA
2013,4221,DOR_390,check,DOR364/G18521//DOR365/LM30630,12,20,1,12,39,65,18.27209302,154.224,12.7,1.8,32,869.7516279,73.48193697,NA,NA
2013,4222,DOR_390,check,DOR364/G18521//DOR365/LM30630,12,19,1,12,39,65,18.25116279,240.408,12.8,1.8,44,1354.236279,73.48193697,NA,NA
2013,4223,MGC_373,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,18,1,12,36,60,24.55813953,163.296,12,1.8,25,928.2976744,71.44092718,NA,NA
2013,4224,MGC_373,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,17,1,12,36,60,24.55813953,72.576,12,1.8,19,412.5767442,71.44092718,NA,NA
2013,4225,MGC_855,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,16,1,12,33,60,20.37209302,213.192,12.4,1.8,31,1206.435349,76.53061224,NA,NA
2013,4226,MGC_855,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,15,1,12,33,60,20.44186047,281.232,12.1,1.8,36,1596.91814,76.53061224,NA,NA
2013,4227,MGC_708,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,14,1,12,35,61,20.46511628,77.112,12,1.8,28,438.3627907,51.62850693,NA,NA
2013,4228,MGC_708,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,13,1,12,35,61,20.46511628,90.72,12,1.8,32,515.7209302,51.62850693,NA,NA
2013,4229,MGC_470,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,12,1,12,40,66,20.46511628,36.288,12,1.8,15,206.2883721,68.73556582,NA,NA
2013,4230,MGC_470,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,11,1,12,40,66,20.46511628,95.256,12,1.8,27,541.5069767,68.73556582,NA,NA
2013,4231,MGC_818,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,10,1,11,37,63,20.27906977,127.008,12.8,1.8,38,715.4455814,77.45127893,NA,NA
2013,4232,MGC_818,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,9,1,11,37,63,20.27906977,131.544,12.8,1.8,31,740.9972093,77.45127893,NA,NA
2013,4233,MGC_401,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,8,1,11,35,59,16.37209302,40.824,12,1.8,17,232.0744186,76.92883895,NA,NA
2013,4234,MGC_401,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,7,1,11,35,59,16.37209302,99.792,12,1.8,27,567.2930233,76.92883895,NA,NA
2013,4235,MGC_246,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,6,1,11,31,61,24.11162791,163.296,13.6,1.8,24,911.4195349,67.83669405,NA,NA
2013,4236,MGC_246,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,5,1,11,31,61,24.11162791,163.296,13.6,1.8,44,911.4195349,67.83669405,NA,NA
2013,4237,DOR_390,check,DOR364/G18521//DOR365/LM30630,12,4,1,11,40,65,16.05581395,86.184,13.7,1.8,25,480.4702326,74.67235599,NA,NA
2013,4238,DOR_390,check,DOR364/G18521//DOR365/LM30630,12,3,1,11,40,65,16.05581395,136.08,13.7,1.8,28,758.6372093,74.67235599,NA,NA
2013,4239,MGC_111,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,2,1,11,36,61,20.37209302,117.936,12.4,1.8,28,667.3897674,71.12048758,NA,NA
2013,4240,MGC_111,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,12,1,1,11,36,61,20.37209302,95.256,12.4,1.8,33,539.0455814,71.12048758,NA,NA
2013,4241,MGC_453,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,1,1,13,32,62,26.33255814,122.472,12.9,1.8,18,689.1027907,66.7241008,NA,NA
2013,4242,MGC_453,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,2,1,13,32,62,26.33255814,258.552,12.9,1.8,36,1454.772558,66.7241008,NA,NA
2013,4243,MGC_141,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,3,1,13,34,62,24.05581395,163.296,13.8,1.8,37,909.3097674,70.89827147,NA,NA
2013,4244,MGC_141,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,4,1,13,34,62,24.05581395,167.832,13.8,1.8,35,934.5683721,70.89827147,NA,NA
2013,4245,MGC_506,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,5,1,13,33,61,22.15348837,131.544,13.4,1.8,30,735.8986047,68.42105263,NA,NA
2013,4246,MGC_506,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,6,1,13,33,61,22.15348837,195.048,13.4,1.8,38,1091.16,68.42105263,NA,NA
2013,4247,MGC_527,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,7,1,13,36,66,20,90.72,14,1.8,32,504,75.69444444,NA,NA
2013,4248,MGC_527,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,8,1,13,36,66,20,113.4,14,1.8,30,630,75.69444444,NA,NA
2013,4249,MGC_165,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,9,1,13,36,61,22,77.112,14,1.8,25,428.4,73.67943777,NA,NA
2013,4250,MGC_165,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,10,1,13,36,61,22,154.224,14,1.8,33,856.8,73.67943777,NA,NA
2013,4251,DOR_390,check,DOR364/G18521//DOR365/LM30630,13,11,1,14,39,65,16.29767442,95.256,12.4,1.8,27,539.0455814,77.43136342,NA,NA
2013,4252,DOR_390,check,DOR364/G18521//DOR365/LM30630,13,12,1,14,39,65,16.29767442,95.256,12.4,1.8,29,539.0455814,77.43136342,NA,NA
2013,4253,MGC_842,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,13,1,14,33,60,17.89534884,140.616,14.5,1.8,30,776.6581395,75.92883307,NA,NA
2013,4254,MGC_842,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,14,1,14,33,60,17.89534884,163.296,14.5,1.8,39,901.9255814,75.92883307,NA,NA
2013,4255,MGC_055,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,15,1,14,39,66,22,122.472,14,1.8,32,680.4,72.75471698,NA,NA
2013,4256,MGC_055,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,16,1,14,39,66,22,145.152,14,1.8,29,806.4,72.75471698,NA,NA
2013,4257,MGC_790,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,17,1,14,35,61,22.33255814,81.648,12.7,1.8,25,460.4567442,71.62146296,NA,NA
2013,4258,MGC_790,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,18,1,14,35,61,22.30697674,312.984,12.8,1.8,43,1763.062326,71.62146296,NA,NA
2013,4259,MGC_143,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,19,1,14,33,59,16.0372093,117.936,13.8,1.8,26,656.7237209,77.49603803,NA,NA
2013,4260,MGC_143,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,13,20,1,14,33,59,16.0372093,149.688,13.8,1.8,35,833.5339535,77.49603803,NA,NA
2013,4261,MGC_515,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,20,1,14,36,65,22.74186047,195.048,11.1,1.8,27,1120.14,72.65506808,NA,NA
2013,4262,MGC_515,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,19,1,14,36,65,22.74186047,131.544,11.1,1.8,34,755.4432558,72.65506808,NA,NA
2013,4263,MGC_080,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,18,1,14,33,61,22,154.224,14,1.8,38,856.8,73.16544363,NA,NA
2013,4264,MGC_080,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,17,1,14,33,61,22,122.472,14,1.8,40,680.4,73.16544363,NA,NA
2013,4265,MGC_858,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,16,1,14,34,63,27.02790698,108.864,10.6,1.8,26,628.7106977,76.94901805,NA,NA
2013,4266,MGC_858,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,15,1,14,34,63,27.02790698,199.584,10.6,1.8,33,1152.636279,76.94901805,NA,NA
2013,4267,MGC_364,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,14,1,14,34,61,20.11627907,140.616,13.5,1.8,39,785.7418605,67.91676195,NA,NA
2013,4268,MGC_364,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,13,1,14,34,61,20.11627907,131.544,13.5,1.8,37,735.0488372,67.91676195,NA,NA
2013,4269,MGC_476,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,12,1,14,33,63,26.96744186,176.904,10.8,1.8,32,1019.369302,74.22058331,NA,NA
2013,4270,MGC_476,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,11,1,14,33,63,26.42325581,376.488,12.6,1.8,41,2125.649302,74.22058331,NA,NA
2013,4271,MGC_797,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,10,1,13,35,60,19.76744186,167.832,15,1.8,32,921.5581395,70.97683787,NA,NA
2013,4272,MGC_797,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,9,1,13,35,60,19.76744186,163.296,15,1.8,31,896.6511628,70.97683787,NA,NA
2013,4273,DOR_390,check,DOR364/G18521//DOR365/LM30630,14,8,1,13,39,66,18.16744186,244.944,13.2,1.8,34,1373.458605,66.80455016,NA,NA
2013,4274,DOR_390,check,DOR364/G18521//DOR365/LM30630,14,7,1,13,39,66,18.35581395,326.592,12.3,1.8,40,1850.266047,66.80455016,NA,NA
2013,4275,MGC_016,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,6,1,13,35,63,24.39069767,244.944,12.6,1.8,39,1382.952558,76.00508318,NA,NA
2013,4276,MGC_016,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,5,1,13,35,63,24.53023256,299.376,12.1,1.8,38,1699.945116,76.00508318,NA,NA
2013,4277,MGC_045,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,4,1,13,35,63,24.41860465,199.584,12.5,1.8,34,1128.139535,74.5797983,NA,NA
2013,4278,MGC_045,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,3,1,13,35,63,24.33488372,190.512,12.8,1.8,41,1073.168372,74.5797983,NA,NA
2013,4279,MGC_785,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,2,1,13,31,61,24.66976744,204.12,11.6,1.8,35,1165.646512,76.55197524,NA,NA
2013,4280,MGC_785,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,14,1,1,13,31,61,24.61395349,185.976,11.8,1.8,38,1059.630698,76.55197524,NA,NA
2013,4281,MGC_802,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,15,1,1,15,35,60,26.3627907,181.44,12.8,1.8,34,1022.065116,70.86971122,NA,NA
