Environment_1,Environment_2,n,R2_SMA,Spearman,NMI_obs,NMI_perm_media,NMI_corrigida,Z_MI,p_MI,NMI_bins_4,NMI_bins_6,NMI_bins_8,p_MI_FDR,Year_1,Location_1,Treatment_1,Nitrogen_1,Fungicide_1,Water_1,Year_2,Location_2,Treatment_2,Nitrogen_2,Fungicide_2,Water_2,same_year,same_location,same_management,same_nitrogen,same_fungicide,same_water,z_R2,z_NMI,MI_advantage
2015__HAN__HN_NF_RF,2017__KAL__LN_NF_RF,220,0.235130683832434,0.40468041225494894,0.08184101859003351,0.03284453898395474,0.04899647960607877,5.204184746441512,0.002,0.04913344820499443,0.08184101859003351,0.12133746208393449,0.0020142421159715157,2015,HAN,HN_NF_RF,HN,NF,RF,2017,KAL,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-1.3779049204377511,-1.7305269679403374,-0.3526220475025863
2016__HAN__HN_WF_RF,2017__HAN__HN_NF_RF,220,0.3910546533982179,0.6062007291660797,0.14002598107646438,0.032590963464456356,0.10743501761200802,11.196535769551064,0.001,0.15355283584939683,0.14002598107646438,0.1437019611837167,0.0010112359550561798,2016,HAN,HN_WF_RF,HN,WF,RF,2017,HAN,HN_NF_RF,HN,NF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-0.3980655764716905,-0.7570428947160157,-0.3589773182443252
2016__HAN__HN_WF_RF,2017__GGE__HN_WF_RF,220,0.6513023133039273,0.7636126967311496,0.23849575504292025,0.03305993933382717,0.20543581570909308,21.306413808184402,0.001,0.2698756137679038,0.23849575504292025,0.23900949244881914,0.0010112359550561798,2016,HAN,HN_WF_RF,HN,WF,RF,2017,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.2373526152331364,0.8754793990673283,-0.36187321616580814
2017__GGE__HN_NF_RF,2017__KAL__HN_WF_RF,220,0.565407433457606,0.6968337061810068,0.2059468326874683,0.033026774928801766,0.17292005775866653,19.024834655738456,0.001,0.24875225729662023,0.2059468326874683,0.24914239014253364,0.0010112359550561798,2017,GGE,HN_NF_RF,HN,NF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.6975819632093319,0.3338236086650127,-0.36375835454431915
2016__KIE__LN_NF_RF,2017__KAL__LN_NF_RF,215,0.3854449852145955,0.5345890989881428,0.13874118172846817,0.03372436208234164,0.10501681964612652,10.65715511324212,0.001,0.09353719455464532,0.13874118172846817,0.14124094579238752,0.0010112359550561798,2016,KIE,LN_NF_RF,LN,NF,RF,2017,KAL,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.4333172033268471,-0.7973258532912326,-0.36400864996438553
2015__KAL__LN_NF_RF,2017__HAN__LN_NF_RF,220,0.6120621231520953,0.7060322433408655,0.22290037058296583,0.03261510548460908,0.19028526509835675,19.93909659327381,0.001,0.2104882626017404,0.22290037058296583,0.21020739675280622,0.0010112359550561798,2015,KAL,LN_NF_RF,LN,NF,RF,2017,HAN,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9907639587068352,0.623097662230681,-0.36766629647615423
2015__HAN__HN_WF_RF,2016__KAL__HN_WF_RF,220,0.6442272612959705,0.7551782625110587,0.2356566242201457,0.033240377745130396,0.2024162464750153,21.78275392349762,0.001,0.2626052156494437,0.2356566242201457,0.25332577709896226,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2016,KAL,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.1928923931306112,0.8251786445023417,-0.36771374862826955
2016__GGE__HN_WF_RF,2016__KIE__LN_NF_RF,215,0.5925543762369337,0.7085802603298801,0.21682609415841342,0.03391288297332827,0.18291321118508513,18.179638319083644,0.001,0.21230423845595361,0.21682609415841342,0.2339118090813728,0.0010112359550561798,2016,GGE,HN_WF_RF,HN,WF,RF,2016,KIE,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8681756357386754,0.500292107601768,-0.3678835281369074
2015__GGE__LN_NF_RF,2016__QLB__HN_NF_RF,220,0.35692091216429545,0.5593605427610263,0.12794105150757373,0.033930477884395474,0.09401057362317826,9.85895544643147,0.001,0.13867448153521286,0.12794105150757373,0.14214768108330625,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2016,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.6125648783487071,-0.9806707071313744,-0.3681058287826673
2016__HAN__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.5843918541842782,0.7286882336036244,0.21281585825783766,0.033026834295277745,0.1797890239625599,19.66118727960336,0.001,0.21672336951263713,0.21281585825783766,0.21472860013444164,0.0010112359550561798,2016,HAN,HN_WF_RF,HN,WF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8168816603771245,0.4482485998981589,-0.3686330604789656
2015__KAL__HN_NF_RF,2017__GGE__HN_WF_RF,220,0.3781260038661614,0.5887773789465973,0.13499948296286454,0.03308522447997544,0.1019142584828891,10.50615190682091,0.001,0.13697374818607774,0.13499948296286454,0.1527963959816934,0.0010112359550561798,2015,KAL,HN_NF_RF,HN,NF,RF,2017,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.4793102979287897,-0.8490091085826212,-0.36969881065383153
2015__HAN__LN_NF_RF,2017__KIE__LN_NF_RF,212,0.487513452137124,0.6704127114470781,0.17743988735584612,0.03436150798475529,0.14307837937109083,14.609470323367276,0.001,0.17921420909171976,0.17743988735584612,0.19237601357210185,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2017,KIE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.20808963070579733,-0.16328668224678114,-0.37137631295257845
2015__HAN__LN_NF_RF,2017__QLB__LN_NF_RF,220,0.4164497329211891,0.6187982847128697,0.1493891681252909,0.033133527080018495,0.11625564104527242,12.017558721966314,0.001,0.14955448015669262,0.1493891681252909,0.15708849401214592,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.23848076004450264,-0.6101066995065991,-0.3716259394620965
2015__HAN__HN_WF_RF,2016__KAL__LN_NF_RF,220,0.5613298912894965,0.7302896941897747,0.20344587181231094,0.03264254210263255,0.17080332970967838,18.139000602907966,0.001,0.246772752662553,0.20344587181231094,0.22081783495150803,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2016,KAL,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6719583451464993,0.2985626128675461,-0.37339573227895323
2015__QLB__LN_NF_RF,2016__GGE__LN_NF_RF,220,0.4515549592796596,0.636965451953365,0.16333327016101903,0.03397760959785373,0.1293556605631653,13.461982523274457,0.001,0.15493351302523328,0.16333327016101903,0.17147960314190364,0.0010112359550561798,2015,QLB,LN_NF_RF,LN,NF,RF,2016,GGE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.01787656390548881,-0.3918832326857389,-0.3740066687802501
2015__KAL__HN_NF_RF,2017__KIE__LN_NF_RF,212,0.37553098124616374,0.5844132127109432,0.13480408576205577,0.03419126514407543,0.10061282061798034,10.314794144122486,0.001,0.11613949379882939,0.13480408576205577,0.15431473843736768,0.0010112359550561798,2015,KAL,HN_NF_RF,HN,NF,RF,2017,KIE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.49561763841426165,-0.8706887925208334,-0.37507115410657177
2015__KAL__HN_NF_RF,2015__KAL__LN_NF_RF,220,0.7738158810388737,0.8122684728647662,0.2842405329331331,0.03349369593403288,0.2507468369991002,26.447624551807767,0.001,0.30258805498807456,0.2842405329331331,0.2918116928396871,0.0010112359550561798,2015,KAL,HN_NF_RF,HN,NF,RF,2015,KAL,LN_NF_RF,LN,NF,RF,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2.0072381829918853,1.6302819501317423,-0.376956232860143
2015__KAL__LN_NF_RF,2016__KAL__LN_NF_RF,220,0.7449214071969789,0.7925787347221674,0.27260266390259447,0.03279647759516548,0.239806186307429,25.19443222061882,0.001,0.2742460325837632,0.27260266390259447,0.2923677246612804,0.0010112359550561798,2015,KAL,LN_NF_RF,LN,NF,RF,2016,KAL,LN_NF_RF,LN,NF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.8256628782306632,1.4480298000527658,-0.3776330781778974
2016__GGE__HN_WF_RF,2017__KAL__LN_NF_RF,220,0.41343072059425906,0.6125581107047666,0.1470133398644725,0.03258974116547328,0.11442359869899921,12.616396944439773,0.001,0.13179258418268508,0.1470133398644725,0.1738735086626915,0.0010112359550561798,2016,GGE,HN_WF_RF,HN,WF,RF,2017,KAL,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.25745248752221117,-0.6406253282475942,-0.38317284072538305
2015__GGE__LN_NF_RF,2015__KIE__LN_NF_RF,220,0.6072720051353472,0.7353318719958527,0.22027491600286797,0.032728860699598177,0.1875460553032698,20.542138290974485,0.001,0.25355953982340423,0.22027491600286797,0.250137137697453,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2015,KIE,LN_NF_RF,LN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9606624540560683,0.5774672067174602,-0.3831952473386081
2015__HAN__LN_NF_RF,2017__HAN__HN_WF_RF,220,0.5376155096992401,0.691833227207925,0.19413047602938538,0.03295094215724804,0.16117953387213735,17.277391541811593,0.001,0.21081088039528942,0.19413047602938538,0.22808466984590747,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2017,HAN,HN_WF_RF,HN,WF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.5229351759399564,0.13824696686596127,-0.38468820907399515
2017__HAN__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.6516901783703102,0.7416588246564073,0.237463159389395,0.03326257837303689,0.2042005810163581,22.505665089654762,0.001,0.2552143177491139,0.237463159389395,0.23715364345018794,0.0010112359550561798,2017,HAN,LN_NF_RF,LN,NF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1.2397899919446858,0.8549025444589936,-0.38488744748569215
2016__GGE__HN_NF_RF,2016__KIE__LN_NF_RF,215,0.4632085176875137,0.6309063247120192,0.16693889631828807,0.03402325072602815,0.1329156455922599,14.201011218048656,0.001,0.17127203580295883,0.16693889631828807,0.19164488269500304,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2016,KIE,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.055355377642820995,-0.33258009395237426,-0.38793547159519526
2015__GGE__HN_NF_RF,2015__KIE__HN_NF_RF,220,0.6551183351858747,0.7603816006716894,0.23852409489139573,0.033227327893177956,0.20529676699821778,21.610406908375833,0.001,0.30723061832793874,0.23852409489139573,0.2599701756469922,0.0010112359550561798,2015,GGE,HN_NF_RF,HN,NF,RF,2015,KIE,HN_NF_RF,HN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.2613328178137921,0.8731630901715488,-0.38816972764224333
2016__HAN__HN_WF_RF,2016__QLB__HN_NF_RF,220,0.2517998125617113,0.4730157835717868,0.08641424998154526,0.03338755045402567,0.05302669952751959,5.539505143574568,0.001,0.07765243237343904,0.08641424998154526,0.10698758281093666,0.0010112359550561798,2016,HAN,HN_WF_RF,HN,WF,RF,2016,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.273154712986869,-1.6633905364177701,-0.39023582343090113
2015__KIE__HN_NF_RF,2017__HAN__LN_NF_RF,220,0.6281385587775914,0.7277145095033896,0.22772294604877455,0.033066399249433095,0.19465654679934147,20.233220620003827,0.001,0.2638413175864923,0.22772294604877455,0.24155972205069898,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2017,HAN,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.0917896328252255,0.6959155878785436,-0.3958740449466819
2015__KAL__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.474793296919899,0.6560601364791534,0.16964402783009322,0.03302978691821891,0.1366142409118743,14.402268753490652,0.001,0.17213292334544913,0.16964402783009322,0.18208664059718502,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2017,HAN,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.12815510506550587,-0.27096794964134935,-0.3991230547068552
2016__HAN__HN_WF_RF,2016__KAL__HN_NF_RF,220,0.32946010111521357,0.5257952361900791,0.11526912044174355,0.03353390085793183,0.08173521958381172,8.890904367411077,0.001,0.09996782855311408,0.11526912044174355,0.14671655762870983,0.0010112359550561798,2016,HAN,HN_WF_RF,HN,WF,RF,2016,KAL,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.7851309254936027,-1.1851566860465335,-0.4000257605529307
2015__KAL__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.4300455911659568,0.6253697953939694,0.15306952997450515,0.033543296639829225,0.11952623333467594,12.764962428047715,0.001,0.1793918358245211,0.15306952997450515,0.16500417210728371,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2017,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.15304324289876098,-0.5556243388523754,-0.4025810959536144
2016__HAN__LN_NF_RF,2017__GGE__HN_NF_RF,220,0.40956224931521784,0.5954255253207711,0.14482816359233677,0.033166562277538815,0.11166160131479796,11.849773885137578,0.001,0.14882232289154124,0.14482816359233677,0.16695402626819464,0.0010112359550561798,2016,HAN,LN_NF_RF,LN,NF,RF,2017,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.2817622865272198,-0.6866353852331805,-0.40487309870596067
2015__GGE__LN_NF_RF,2015__HAN__HN_NF_RF,220,0.5987123603798908,0.7047339445405522,0.21577933643856456,0.03281883802259376,0.18296049841597078,18.86379237366192,0.001,0.19739241423146386,0.21577933643856456,0.22691627092190786,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2015,HAN,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.906872926216794,0.5010798303563891,-0.4057930958604049
2015__KIE__HN_NF_RF,2017__HAN__HN_NF_RF,220,0.49930002984941263,0.6587074488766673,0.17846929464132072,0.033165714775767074,0.14530357986555364,15.42005602479653,0.001,0.2005008763717115,0.17846929464132072,0.18458236275928117,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2017,HAN,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.28215747675522346,-0.12621872478229682,-0.4083762015375203
2015__KIE__HN_NF_RF,2015__QLB__LN_NF_RF,220,0.36339564361075977,0.5814259873889206,0.12683745372999367,0.032993912707143004,0.09384354102285067,9.790645491839092,0.001,0.13430968797097284,0.12683745372999367,0.13974253587720728,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2015,QLB,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.5718771211646942,-0.9834531787960772,-0.41157605763138294
2016__GGE__HN_NF_RF,2016__KAL__HN_NF_RF,220,0.7334586400170645,0.7827637310312573,0.26684016676287237,0.03354445243105344,0.23329571433181892,23.642619010753947,0.001,0.28918617511230155,0.26684016676287237,0.2767677456598245,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2016,KAL,HN_NF_RF,HN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.7536298848116214,1.3395766971228695,-0.4140531876887519
2016__KAL__HN_NF_RF,2016__KAL__LN_NF_RF,220,0.7416027624230421,0.7945182939542328,0.2694572210095946,0.03318943337105865,0.23626778763853598,24.959975065321675,0.001,0.2718373005290293,0.2694572210095946,0.3009483520546701,0.0010112359550561798,2016,KAL,HN_NF_RF,HN,NF,RF,2016,KAL,LN_NF_RF,LN,NF,RF,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1.8048082352453287,1.3890862524141168,-0.415721982831212
2015__KIE__LN_NF_RF,2017__HAN__HN_NF_RF,220,0.368554638664391,0.5370043332976451,0.12829463120914145,0.032774457050360695,0.09552017415878075,10.196800144214958,0.001,0.11331966051806461,0.12829463120914145,0.1530231999752858,0.0010112359550561798,2015,KIE,LN_NF_RF,LN,NF,RF,2017,HAN,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.5394575621773798,-0.9555233963244061,-0.41606583414702625
2015__HAN__HN_NF_RF,2015__KIE__LN_NF_RF,220,0.3738830506476353,0.5395513430968709,0.1305591720950891,0.03304264723467879,0.09751652486041032,10.819428516137402,0.001,0.11460416555520234,0.1305591720950891,0.15689827898268965,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2015,KIE,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.5059733729498841,-0.9222676770863684,-0.41629430413648427
2017__GGE__HN_NF_RF,2017__KAL__LN_NF_RF,220,0.3158390270492501,0.5120301133193961,0.1085988106347493,0.03305917102188804,0.07553963961286125,8.17524664861568,0.001,0.12740939186174094,0.1085988106347493,0.14435298156792697,0.0010112359550561798,2017,GGE,HN_NF_RF,HN,NF,RF,2017,KAL,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.8707269009813607,-1.2883642376368205,-0.41763733665545977
2016__HAN__HN_NF_RF,2017__KIE__LN_NF_RF,212,0.468215348711759,0.6537261663515924,0.16730894571949395,0.03432588779454964,0.1329830579249443,13.621758304243897,0.001,0.16012823771379608,0.16730894571949395,0.1801222972584464,0.0010112359550561798,2016,HAN,HN_NF_RF,HN,NF,RF,2017,KIE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.0868187250666157,-0.3314571221182654,-0.4182758471848811
2015__KAL__HN_WF_RF,2016__HAN__HN_WF_RF,220,0.4763455806242085,0.6350811155001324,0.1691227715953364,0.03309309473378534,0.13602967686155104,13.808021328382972,0.001,0.16022117809560704,0.1691227715953364,0.16719717566282627,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2016,HAN,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.1379097864702665,-0.28070576670842673,-0.41861555317869326
2015__GGE__LN_NF_RF,2016__GGE__LN_NF_RF,220,0.6298817553753431,0.7424082766548521,0.22673780203467797,0.033025165838389214,0.19371263619628876,20.810374802286397,0.001,0.23854257499767612,0.22673780203467797,0.2453171337468856,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2016,GGE,LN_NF_RF,LN,NF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.1027440269155084,0.6801916842701722,-0.42255234264533625
2016__GGE__HN_NF_RF,2016__HAN__HN_WF_RF,220,0.3196756141002638,0.5256487267768493,0.10981935315167685,0.03317376939995026,0.07664558375172659,8.158354191297713,0.001,0.09955836851945386,0.10981935315167685,0.1403754812632523,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2016,HAN,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.8466174651479693,-1.269941138055651,-0.4233236729076816
2017__KIE__LN_NF_RF,2017__QLB__LN_NF_RF,212,0.40926124541320646,0.6459993979795791,0.14477891390224082,0.03444244307224168,0.11033647082999914,11.95313752091379,0.001,0.1613166318378021,0.14477891390224082,0.1733789328110693,0.0010112359550561798,2017,KIE,LN_NF_RF,LN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.28365382037348724,-0.7087097468772857,-0.4250559265037985
2015__KIE__HN_NF_RF,2017__KAL__LN_NF_RF,220,0.5387622646920223,0.6933287502183554,0.19225380598142552,0.03319306891434202,0.1590607370670835,18.01171631286086,0.001,0.1828248380620847,0.19225380598142552,0.19519694486408748,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2017,KAL,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.5301414808008869,0.1029515092022324,-0.42718997159865446
2015__KIE__HN_NF_RF,2016__QLB__LN_NF_RF,220,0.37833395303226275,0.5870778697531317,0.13174657014069022,0.033256553530608954,0.09849001661008126,10.199132074932576,0.001,0.14635227129918726,0.13174657014069022,0.1606166449385233,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2016,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.4780035278724703,-0.906051003191758,-0.4280474753192877
2016__QLB__HN_WF_RF,2017__QLB__HN_WF_RF,220,0.3968334967474645,0.5846277815657348,0.13856555241912535,0.03332564510835711,0.10523990731076824,11.306971777229563,0.001,0.14457678558594872,0.13856555241912535,0.15128808939905594,0.0010112359550561798,2016,QLB,HN_WF_RF,HN,WF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.3617508386416001,-0.7936096020660653,-0.4318587634244652
2016__HAN__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.5996364457696279,0.7448966826887858,0.21437482108931197,0.03276463653501824,0.18161018455429373,19.792255177397646,0.001,0.2557619084151585,0.21437482108931197,0.23951540184507625,0.0010112359550561798,2016,HAN,HN_WF_RF,HN,WF,RF,2017,HAN,LN_NF_RF,LN,NF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.9126799565570948,0.47858595759620354,-0.43409399896089124
2016__GGE__HN_NF_RF,2017__GGE__LN_NF_RF,220,0.34883124489313033,0.5358469089331297,0.12008515075644946,0.03312799618488557,0.08695715457156389,9.222644689358717,0.001,0.1119423686762716,0.12008515075644946,0.1383223825443326,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-0.6634010281334772,-1.098168360954044,-0.4347673328205668
2017__GGE__HN_NF_RF,2017__KIE__HN_WF_RF,216,0.536279522472778,0.6656437919003559,0.19100363903118064,0.03351497493562099,0.15748866409555964,16.80238778712421,0.001,0.21599337697653687,0.19100363903118064,0.2085745517397131,0.0010112359550561798,2017,GGE,HN_NF_RF,HN,NF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.5145397198008579,0.07676351662155483,-0.43777620317930305
2015__HAN__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.6575996157738371,0.7689197184765275,0.2365332972313918,0.033369496254766914,0.2031638009766249,21.572117851995266,0.001,0.26011675468890905,0.2365332972313918,0.24495496283655416,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.2769253937998661,0.8376315980842786,-0.4392937957155876
2016__HAN__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.60377892814688,0.6965722432281659,0.21579324932737753,0.03299772491695022,0.18279552441042732,19.449889553388292,0.001,0.20196306439090594,0.21579324932737753,0.1967928939180742,0.0010112359550561798,2016,HAN,LN_NF_RF,LN,NF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9387116643581529,0.49833165128872853,-0.44038001306942437
2016__HAN__HN_WF_RF,2017__KIE__HN_WF_RF,216,0.6108214750369799,0.7369842460615154,0.21908424827693784,0.03371288104485023,0.1853713672320876,20.043470661287305,0.001,0.2560441662706155,0.21908424827693784,0.23897236501554014,0.0010112359550561798,2016,HAN,HN_WF_RF,HN,WF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9829676215651328,0.541240698085229,-0.44172692347990383
2015__KAL__LN_NF_RF,2015__KIE__HN_NF_RF,220,0.6523329077686608,0.7747586820914782,0.2341907019126773,0.03327246542088084,0.20091823649179646,21.423874934461615,0.001,0.27572306903606886,0.2341907019126773,0.2488906438560688,0.0010112359550561798,2015,KAL,LN_NF_RF,LN,NF,RF,2015,KIE,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1.2438289575622323,0.8002244120736213,-0.44360454548861106
2015__HAN__LN_NF_RF,2017__GGE__HN_NF_RF,220,0.45292366575850257,0.6438096955421694,0.15852692546646227,0.03283549009225699,0.1256914353742053,13.451682890340166,0.001,0.18289981891919319,0.15852692546646227,0.17462441864458209,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2017,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.009275497231478991,-0.45292283059282595,-0.443647333361347
2015__GGE__LN_NF_RF,2015__QLB__LN_NF_RF,220,0.4602616641132707,0.6221567312622913,0.16137839890979064,0.03304947492727886,0.12832892398251178,13.61328047836667,0.001,0.13205341376622806,0.16137839890979064,0.16194672498866214,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2015,QLB,LN_NF_RF,LN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.036837101838329556,-0.4089868725571127,-0.44582397439544225
2015__QLB__LN_NF_RF,2017__HAN__LN_NF_RF,220,0.34333665934099244,0.5421389247336065,0.11635958125996777,0.03222536174371202,0.08413421951625576,8.942190250306593,0.001,0.1190317726992699,0.11635958125996777,0.16550336185385126,0.0010112359550561798,2015,QLB,LN_NF_RF,LN,NF,RF,2017,HAN,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.6979294660495012,-1.1451935332095555,-0.4472640671600543
2015__GGE__LN_NF_RF,2016__HAN__LN_NF_RF,220,0.6248813224750057,0.7291131109019908,0.22391649055047738,0.0336915861806311,0.1902249043698463,20.041250648069123,0.001,0.2385923040710532,0.22391649055047738,0.21215283824663286,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2016,HAN,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.0713208858406802,0.6220921578176996,-0.44922872802298064
2017__GGE__HN_NF_RF,2017__KIE__LN_NF_RF,212,0.47857136990375476,0.6243241439156264,0.1700616529142441,0.03504233303894522,0.1350193198752989,12.963333471982422,0.001,0.1871214234451648,0.1700616529142441,0.18781010052707836,0.0010112359550561798,2017,GGE,HN_NF_RF,HN,NF,RF,2017,KIE,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.15189683357758868,-0.297536551117982,-0.4494333846955707
