Date,Location,Temperature.Air.Mean_C,Precipitation_mm_d,Relative.Air.Humidity_percent,Global.Radiation_MJ_m2_d,Wind.Speed_m_s,Temperature.Air.Min_C,Temperature.Air.Max_C
2015-01-07,GGE,1.8,1,92.6,2.97,3,-0.9,4.2
2015-01-08,GGE,5.8,5.4,91.4,1.33,4.9,1.5,9.5
2015-01-09,GGE,9,6.2,82.1,1.34,6.8,5.3,13.3
2015-01-10,GGE,12.6,0.4,78,2.01,8.6,6,15.4
2015-01-11,GGE,5.2,0.3,64.9,4.01,6.7,3.3,6.8
2015-01-12,GGE,6.4,0.3,75.3,1.51,6.8,4.8,7.9
2015-01-13,GGE,9.1,1.6,61,4.93,5.7,4.3,13.7
2015-01-14,GGE,5.6,0.9,80.4,2.76,5.3,1.3,8.7
2015-01-15,GGE,7.7,0.1,73.5,2.61,4.9,1.7,11.3
2015-01-16,GGE,5.9,4.5,90.2,1.46,2.5,4.4,9.3
2015-01-17,GGE,3.5,0,88.7,2.94,1.9,-0.6,5.9
2015-01-18,GGE,0.4,0,92.2,4.68,2.4,-2.5,4.3
2015-01-19,GGE,-0.5,0.3,95.8,1.52,1.6,-1.8,0.3
2015-01-20,GGE,0.1,0.1,91.9,2.6,1.3,-2.2,2
2015-01-21,GGE,-0.3,0,89.6,2.4,2.3,-3.3,2
2015-01-22,GGE,1.1,2.3,82.6,1.59,3.6,0.1,2
2015-01-23,GGE,1.2,2.3,83.4,1.62,3.2,-2.6,3.3
2015-01-24,GGE,-0.6,1.2,94.5,1.64,2.3,-4.3,1.9
2015-01-25,GGE,1.2,1.4,92.1,1.73,2.4,-2.3,3.5
2015-01-26,GGE,1.6,4.4,97.2,1.69,3.6,0.7,4
2015-01-27,GGE,3.3,0.2,88.9,2.33,3.7,1.2,4.7
2015-01-28,GGE,3.5,3.4,88.6,1.75,5,1.6,5.1
2015-01-29,GGE,2.3,5.6,89.5,2.77,4.8,0.2,4.4
2015-01-30,GGE,1.7,0.4,87.3,3.36,4,-0.6,3.6
2015-01-31,GGE,1.5,6.9,87.6,3.63,3.4,0,4.1
2015-02-01,GGE,1.1,2.9,94.1,4.16,2.1,-0.1,3
2015-02-02,GGE,1.6,0.1,83.6,4.51,3.9,-0.5,3.9
2015-02-03,GGE,0.1,0,82.1,4.05,1.9,-3.2,3.5
2015-02-04,GGE,-1.3,0.8,78.1,4.31,2.2,-4.1,0.9
2015-02-05,GGE,-1.4,0.8,72.8,4.69,4.5,-4.1,1.6
2015-02-06,GGE,-0.8,0.8,65.7,7.66,5.5,-3.9,3
2015-02-07,GGE,-1.3,0.2,71.4,8.65,2.3,-5.9,3.8
2015-02-08,GGE,2.5,0.1,65,6.57,3.9,-1,5
2015-02-09,GGE,3.2,0,84.1,2.35,3.4,0.8,5
2015-02-10,GGE,4.2,0.8,86.9,2.27,2,2.3,6.3
2015-02-11,GGE,2.9,0.8,82.9,3.01,2.3,1.2,4.4
2015-02-12,GGE,1.1,0.8,89.9,2.34,1.8,-0.3,2.4
2015-02-13,GGE,0.5,0.8,90.8,5.23,2.1,-1.4,3.6
2015-02-14,GGE,1.2,0.1,83.7,6.9,2.5,-2.4,6.4
2015-02-15,GGE,0.2,0.8,86.4,8.18,1.9,-3.6,5.2
2015-02-16,GGE,1.8,0.8,84.8,2.51,1.3,0,3.4
2015-02-17,GGE,2.3,0.8,84.4,2.55,1.8,0.7,4.2
2015-02-18,GGE,3,0.8,82,2.59,1.6,1,5.3
2015-02-19,GGE,0.9,0.8,82.9,2.63,3,-0.5,2
2015-02-20,GGE,6,0.1,68.9,7.87,3.9,-0.2,12.3
2015-02-21,GGE,5.4,1.7,77.4,3.52,3.8,0.6,8.7
2015-02-22,GGE,2.6,0.1,82.9,5.63,1.8,-0.6,6.8
2015-02-23,GGE,2.2,6.9,93.7,2.81,3.4,0.1,4.8
2015-02-24,GGE,4.4,0,82.6,6.74,4,1.1,7.2
2015-02-25,GGE,4.1,0.1,82.8,9.72,2.4,0.2,8.9
2015-02-26,GGE,5.6,1,75.8,5.38,2,2.7,9.7
2015-02-27,GGE,4.4,4.7,85.1,2.99,2.1,3.2,6
2015-02-28,GGE,3.3,2.9,75.7,11.26,2.5,-1.7,8.4
2015-03-01,GGE,6.5,1.5,84,4.81,4.7,2,10.7
2015-03-02,GGE,6.8,0.4,70,9.36,5.9,1.9,10.7
2015-03-03,GGE,5.5,1.2,69.2,11.17,5.2,0.7,11
2015-03-04,GGE,4.3,0.2,76.6,9.93,3.9,0.9,8.3
2015-03-05,GGE,4.5,0.8,69.8,8.91,3,0.4,8.3
2015-03-06,GGE,4,0,76.3,8.46,1.7,-1.1,9.5
2015-03-07,GGE,3.6,0.8,76.7,9.85,1.2,-2.5,11.3
2015-03-08,GGE,5.5,0.8,73.8,12.16,1.3,-1.5,13.8
2015-03-09,GGE,8,0.8,73.4,14.26,1.7,0.8,16.2
2015-03-10,GGE,5.9,0.4,91,6.02,1.4,0,10.2
2015-03-11,GGE,4.8,0.8,71.6,14.97,2.4,-0.4,10.3
2015-03-12,GGE,4.6,0.8,69.9,14.97,2.3,-2,12
2015-03-13,GGE,4.1,0.8,66.1,10.32,3.2,-0.9,7.9
2015-03-14,GGE,4.6,0.8,73.3,3.57,3.5,2.4,6.8
2015-03-15,GGE,4.4,0.9,83.6,5.15,3.2,2,7
2015-03-16,GGE,6.7,0.8,71.6,12.72,2.5,0.7,13.9
2015-03-17,GGE,9.2,0.8,66.9,15.67,2.3,2.1,17.3
2015-03-18,GGE,10.8,0.8,66.7,15.24,2,2.7,18.6
2015-03-19,GGE,9.6,0.8,70.7,14.31,3,4.2,15.6
2015-03-20,GGE,7.5,0.8,67.7,16.29,1.9,1.5,15.1
2015-03-21,GGE,4.6,0.4,82.3,5.52,2.1,-0.5,8.7
2015-03-22,GGE,4.5,0.8,76.1,11.06,4.3,-0.2,8.6
2015-03-23,GGE,3.8,0.8,79.8,5.06,1.6,-1.2,9.4
2015-03-24,GGE,6.2,0,76.3,11.07,1.3,-1.3,14
2015-03-25,GGE,9.6,0.8,68.6,15.56,3.1,3.4,17.9
2015-03-26,GGE,7.3,1.2,72.9,7.36,4,4.7,11.5
2015-03-27,GGE,7.6,0,66.7,10.43,4.5,4,11.1
2015-03-28,GGE,8.6,0.5,66.9,11.89,3.6,3,13.6
2015-03-29,GGE,11,3.1,82.9,4.29,7.4,7.8,12.6
2015-03-30,GGE,8.1,0.7,63.1,13.32,6.7,4.1,11.3
2015-03-31,GGE,9.6,6.4,71.3,11.67,9.3,3.7,14.1
2015-04-01,GGE,5.7,2.3,68.2,13.24,6.8,2.7,9.3
2015-04-02,GGE,6,1.5,66.8,12.75,6.3,1.6,9.7
2015-04-03,GGE,6,0.2,61.5,17.87,2.1,-0.7,11.9
2015-04-04,GGE,5.7,3.7,73.6,6.92,2.8,3,8.1
2015-04-05,GGE,5.3,0.8,56.7,18.48,3.3,-0.1,10.9
2015-04-06,GGE,4.9,0.8,62.3,12.58,2.4,-0.9,11
2015-04-07,GGE,6.1,0.8,59.4,18.56,1.6,-1.7,13.4
2015-04-08,GGE,8.2,0.8,67.9,19.55,1.7,0.3,16.2
2015-04-09,GGE,11.5,0,67.5,21.01,1.7,3.6,19.9
2015-04-10,GGE,13.6,0.8,58.4,20.59,1.7,3.7,22.4
2015-04-11,GGE,13.1,0.1,61.9,9.72,4.6,8.1,17.2
2015-04-12,GGE,12.5,0.8,60.3,19.46,3,5.9,19
2015-04-13,GGE,12.1,0.8,58.5,16.07,3.7,5.3,16.2
2015-04-14,GGE,13.3,0.8,59,21.74,3.1,2.6,22.5
2015-04-15,GGE,16.9,0.8,53.2,20.94,2.5,7,25.7
2015-04-16,GGE,16.2,0,55,18.26,2.3,8,23.7
2015-04-17,GGE,10.6,0,56.7,12.17,4.3,4.8,15.6
2015-04-18,GGE,8.4,0.8,54.5,21.25,3,2,14.5
2015-04-19,GGE,9.6,0.8,50.5,23.43,2.4,0.6,17.7
2015-04-20,GGE,12.6,0.8,48.7,23.31,2.8,3.8,20.2
2015-04-21,GGE,14.6,0.8,48.8,23.83,2.1,5.1,23.8
2015-04-22,GGE,10.5,0.8,57,23.58,3,3.7,17.1
2015-04-23,GGE,10.3,0.8,61.1,23.92,1.6,1.6,18.5
2015-04-24,GGE,12.7,0.8,55.1,23.51,1.9,2.3,21.7
2015-04-25,GGE,12.6,0.3,75.4,8.49,2.6,6.9,18.2
2015-04-26,GGE,15.7,4.9,75.2,15.56,2.8,10.6,21.5
2015-04-27,GGE,11.5,3.4,91.6,5.42,3.5,7.5,14.4
2015-04-28,GGE,9.7,0.8,61.8,17.99,3.8,3.4,14.8
2015-04-29,GGE,9.3,0.8,62.9,22.06,1.7,0.3,16.6
2015-04-30,GGE,10.5,3.3,74.4,13.59,3.6,6,16.5
2015-05-01,GGE,9.3,0,82.2,5.55,1.7,6.1,12.4
2015-05-02,GGE,11.2,0.2,69.5,17.57,1.7,3.6,16.8
2015-05-03,GGE,13.9,4,92.5,5.36,2.5,10.1,17
2015-05-04,GGE,18,0.4,71.8,18.91,3,12.6,23.2
2015-05-05,GGE,19.1,0,64.2,17.13,4.9,10.8,25.6
2015-05-06,GGE,14.2,0,59.2,22.28,4.8,8.5,19.5
2015-05-07,GGE,12.8,0,61.3,20.69,3.4,7.1,19
2015-05-08,GGE,15.6,0.1,56.9,20.81,2,7.5,22.7
2015-05-09,GGE,16.1,1.6,68.3,17.58,4.7,10.9,21.4
2015-05-10,GGE,14.8,0,65,24.32,2.3,8.8,21.1
2015-05-11,GGE,17.4,0.5,61.9,22.84,2,8.1,26.3
2015-05-12,GGE,19.5,0.1,61.9,21.25,3.8,11.1,29.2
2015-05-13,GGE,14.9,0.5,61.5,22.29,1.9,7.1,21.8
2015-05-14,GGE,15.1,0.3,61.9,21.37,2.2,9.6,20.4
2015-05-15,GGE,16.1,0.5,57.6,20.06,3.1,10.3,22.2
2015-05-16,GGE,13.8,0,63.2,16,3.1,6.6,19.2
2015-05-17,GGE,14.6,0,58.4,19.8,2.1,9,20.1
2015-05-18,GGE,15.9,0,56.1,27.15,3.4,6.3,23.6
2015-05-19,GGE,14.3,2.7,49.1,20.89,5,8.6,18.2
2015-05-20,GGE,11.1,0.8,66.3,16.69,2.5,6.3,16.1
2015-05-21,GGE,11.3,0.5,60.6,23.9,2.1,4.3,18.2
2015-05-22,GGE,13.9,0.5,55.4,22.61,1.5,4.5,20.7
2015-05-23,GGE,16.7,0.5,57.4,9.39,2.6,12.5,21.4
2015-05-24,GGE,17.1,0,66.5,11.19,2.2,13.2,22
2015-05-25,GGE,15.4,0.9,74.2,11.67,2,9.8,20.5
2015-05-26,GGE,11.9,0.5,66.3,11.39,3.1,6.6,16.3
2015-05-27,GGE,10.5,0.5,66.2,12.19,1.6,4.9,15.6
2015-05-28,GGE,14.3,0,62.6,17.18,3.6,5.1,22.1
2015-05-29,GGE,14.5,2.1,70.6,16.51,3.2,9.8,19.6
2015-05-30,GGE,13.7,0.5,58,20.83,4.3,7.1,18.3
2015-05-31,GGE,15.4,1.7,64.4,18.79,3.4,5.4,22.7
2015-06-01,GGE,14.1,3.3,84.9,10.82,2.6,9.7,17.7
2015-06-02,GGE,17.9,0.1,62.7,19.92,4.4,8.7,25.4
2015-06-03,GGE,19.4,1.8,58.4,23.03,4,12.3,24.5
2015-06-04,GGE,19.1,1.8,54.7,27.77,2.3,10.5,27.1
2015-06-05,GGE,23.9,5.1,52.6,28.62,2.1,13.3,33.5
2015-06-06,GGE,22.7,1.8,67,23.47,3.3,16.5,28.7
2015-06-07,GGE,20.2,1.8,46.8,26.89,3.9,14.7,26
2015-06-08,GGE,16.6,1.8,55.8,16.12,5.3,13.5,20.5
2015-06-09,GGE,15.2,1.8,56.1,13.02,4.8,11.1,19.9
2015-06-10,GGE,16.5,1.8,62.7,13.31,2.8,10.6,21.6
2015-06-11,GGE,19.6,1.8,58.4,17.94,2.9,15,25
2015-06-12,GGE,21.5,0,64.1,24.57,2.3,13.8,31.2
2015-06-13,GGE,20.6,0,70.2,18.23,3.3,14.5,25.7
2015-06-14,GGE,20.7,1.8,52.1,28.22,2.5,12.2,27.8
2015-06-15,GGE,18.5,1.8,62.5,21.7,4,13.6,22.9
2015-06-16,GGE,16,1.8,52.9,18.73,3.8,10.7,21.6
2015-06-17,GGE,16.3,5.3,49.2,27.51,2.5,8.3,22.9
2015-06-18,GGE,17,2.5,70,13.71,3.8,12.3,21.6
2015-06-19,GGE,12.9,2,73.3,9.76,3.3,10.3,16.8
2015-06-20,GGE,13.6,0,68.8,12.83,3,10.8,17.8
2015-06-21,GGE,14.9,1.1,83.8,10.53,2.4,11.3,19.8
2015-06-22,GGE,13.5,15.6,87.8,6.56,3.4,10.6,15.4
2015-06-23,GGE,12.7,1,80.3,15.38,3.9,9,17.9
2015-06-24,GGE,14.6,1.8,73.7,19.25,2.2,10,20.4
2015-06-25,GGE,17.8,1.8,66.6,22.72,1.7,10,25.4
2015-06-26,GGE,20.5,6,63.7,19.26,2.1,12,27.9
2015-06-27,GGE,19.3,14.2,75.9,19.7,3,13.9,24.8
2015-06-28,GGE,18.5,1.8,63,24.84,1.5,10.7,24.4
2015-06-29,GGE,21.8,1.8,60.4,22.78,2.1,14.4,29.1
2015-06-30,GGE,22.9,1.8,50.3,29.71,2.1,14.4,30.3
2015-07-01,GGE,25.6,0.8,50.6,29.07,2.3,16.2,33.3
2015-07-02,GGE,27.9,0.8,51.8,28.24,2.3,19.3,35.7
2015-07-03,GGE,28.3,0.8,57.2,27.66,1.8,21.1,36
2015-07-04,GGE,29.4,0,52.2,26,2.3,21.3,38.1
2015-07-05,GGE,29.5,0,51.1,24.79,3.3,20.3,38.4
2015-07-06,GGE,22.7,0.8,50.4,28.33,2.9,15.9,29.5
2015-07-07,GGE,24.6,0.2,52.3,24.61,2.6,14.7,35.5
2015-07-08,GGE,19.3,0.6,53.8,16.94,6.9,15.7,23
2015-07-09,GGE,16.6,0,61.2,18.56,4.4,10.1,21.3
2015-07-10,GGE,17,0.8,49.6,28.56,1.7,7.4,25.2
2015-07-11,GGE,22.2,0.8,42.8,25.9,2.6,11.9,31.8
2015-07-12,GGE,20.3,0.6,58.6,19.44,3,14.8,26.6
2015-07-13,GGE,18.9,0.5,72.9,10.2,3.4,16.3,21.7
2015-07-14,GGE,21.5,0,67.4,11.78,4.3,17.5,26.8
2015-07-15,GGE,22.8,0.8,61.3,20.53,2.2,16.2,29.7
2015-07-16,GGE,25.3,0.1,56.2,27.3,1.6,17.4,33
2015-07-17,GGE,27.3,0.8,49.5,20.34,3.3,19.2,35.3
2015-07-18,GGE,24.4,0,64.1,19.57,3.3,18.7,30.8
2015-07-19,GGE,22.3,0.1,70.4,11.58,3.5,17.7,28.2
2015-07-20,GGE,22.5,0.8,74.9,12.33,2.4,17.7,28.5
2015-07-21,GGE,25.6,0.8,62.8,22.21,2.8,19.1,32.4
2015-07-22,GGE,25.9,0,60.5,21.55,2.8,18.7,33.8
2015-07-23,GGE,22.3,0.8,50.3,15.33,2.7,17.6,27.1
2015-07-24,GGE,23.8,8.5,53.2,24.31,2.3,15.4,31.8
2015-07-25,GGE,18,0.4,70.8,17.08,7.1,12.1,21.9
2015-07-26,GGE,16.1,0.9,63.4,20.85,2.5,9.4,23
2015-07-27,GGE,18.2,1.9,69.8,13.54,5.6,14.5,22.4
2015-07-28,GGE,18.2,0,52.7,16.26,6.3,14.5,22
2015-07-29,GGE,16.3,0.1,60.4,15.57,4.6,10.4,22.2
2015-07-30,GGE,15.5,0.1,59.1,19.6,2.8,8.1,23.2
2015-07-31,GGE,16.4,0.8,57.9,25.19,2.4,8.3,23.5
2015-08-01,GGE,20.1,1.4,47.7,20.97,2.4,13.7,28.1
2015-08-02,GGE,22,1.4,50.9,24.88,1.7,13.1,30.6
2015-08-03,GGE,24.4,1.4,46.2,25.67,2.3,14.4,33.8
2015-08-04,GGE,20.4,5.7,72.6,15.79,2.9,13.4,28.8
2015-08-05,GGE,20.6,1.4,66.4,23.81,1.8,11.7,29.2
2015-08-06,GGE,25.6,1.4,53.4,21.62,1.7,15.5,36
2015-08-07,GGE,28.7,0.1,47.9,24.31,2.3,18.8,39
2015-08-08,GGE,26.1,0,58.4,20.63,4.1,20.7,32.8
2015-08-09,GGE,24,9.6,64.8,15.07,4.1,19.1,30.5
2015-08-10,GGE,23.8,0,71,20.21,3,19.2,30.8
2015-08-11,GGE,23.8,1.4,65.6,17.92,3,18.2,29.8
2015-08-12,GGE,25.3,1.4,62,20.61,2.9,18.8,31.6
2015-08-13,GGE,26.9,0.3,55.3,21.19,3.3,19.5,35.5
2015-08-14,GGE,23.2,2.1,70,14.17,3.2,19,28.5
2015-08-15,GGE,20.7,1,72.8,14.94,3.6,17.5,25.7
2015-08-16,GGE,16.7,6.8,89.1,5.04,3.1,15,18.1
2015-08-17,GGE,15.5,0.1,85.5,5,3.5,14.5,16.8
2015-08-18,GGE,16.5,1.4,74,7.62,2.2,12.3,20.7
2015-08-19,GGE,16.8,0,69.3,13.76,1.5,9.8,22.4
2015-08-20,GGE,17.7,0,70.3,13.48,1.6,13.2,23.7
2015-08-21,GGE,18.6,1.4,65.1,21.72,1.9,11.8,26.3
2015-08-22,GGE,20.1,1.4,52.4,21.43,2.2,12.6,27.9
2015-08-23,GGE,20.2,4.8,58.5,18.18,3,13.1,28.3
2015-08-24,GGE,18.5,2.8,85.7,7.27,3.3,15.4,23.2
2015-08-25,GGE,17.3,0,59.5,14.48,5.3,14.2,21.7
2015-08-26,GGE,20.3,1.4,56.7,21.01,2.9,12.4,27.6
2015-08-27,GGE,22.3,6.1,62.3,11.38,2.7,15.5,29.7
2015-08-28,GGE,16.9,3.9,92.1,7.49,1.9,14.1,20
2015-08-29,GGE,21.3,0,79.4,18.27,1.7,14.2,30.1
2015-08-30,GGE,25.5,1.4,70.3,20.22,1.8,18.6,33.9
2015-08-31,GGE,26,0,55.5,20.44,3,18.7,33.8
2015-09-01,GGE,19.2,6.1,78.5,8.92,3,13.3,26.3
2015-09-02,GGE,16.3,0,75.3,13.98,1.5,11.8,21.7
2015-09-03,GGE,15.9,0,67.5,15.8,2.3,10.2,21.8
2015-09-04,GGE,13.8,1.9,64.6,13.39,3.1,8.8,19.3
2015-09-05,GGE,13,3.6,76.9,9.19,3.8,8.4,17.5
2015-09-06,GGE,12.9,0,67,11.75,4.2,9,17
2015-09-07,GGE,13.9,0,77.6,5.46,3.4,11,17.3
2015-09-08,GGE,15.1,0,74.5,7.8,1.5,11,19.3
2015-09-09,GGE,15.5,1.9,63.2,16.83,2.7,10.3,21.7
2015-09-10,GGE,14.6,1.9,59.4,17.43,3.3,8.3,21.4
2015-09-11,GGE,14.3,1.9,64.2,18.15,2,7.9,22.3
2015-09-12,GGE,16.8,2,73.3,9.89,1.9,9.1,25.5
2015-09-13,GGE,17.4,4.7,90,8.99,1.6,14.4,20.4
2015-09-14,GGE,16.1,0.9,84.7,10.48,3.9,11,22.4
2015-09-15,GGE,13.5,5.5,76.3,8.29,3.7,9.7,18.1
2015-09-16,GGE,14.8,20.5,93.2,4.59,2.1,12,18.2
2015-09-17,GGE,14.3,6.6,90.7,3.98,4,11.2,16
2015-09-18,GGE,14.8,0.8,80.7,12.67,2.8,10.2,20.2
2015-09-19,GGE,13.9,1.2,87.4,8.02,1.9,10.9,18.1
2015-09-20,GGE,13.7,1.9,77.6,9.52,2.2,9.6,18.5
2015-09-21,GGE,13.3,0.2,77,13.97,1.6,7.8,19.7
2015-09-22,GGE,12.9,4.6,87.6,6.29,3.2,9.8,15.6
2015-09-23,GGE,12.5,0.3,86.4,6.88,3.4,9.9,16
2015-09-24,GGE,13.5,0,80.1,12.66,2.6,8.5,18.9
2015-09-25,GGE,13.9,1.9,75.6,9.38,1.8,8.8,19.2
2015-09-26,GGE,14.3,1.9,69.1,8.47,2.9,11.7,18.4
2015-09-27,GGE,13.1,1.9,65.7,14.27,3.4,8.6,18.5
2015-09-28,GGE,12,1.9,66.3,14.54,3.1,6.3,18.6
2015-09-29,GGE,12.6,0,62.6,13.59,3.9,7.3,18.6
2015-09-30,GGE,12.3,1.9,58.1,14.99,3.8,7.2,17.7
2015-10-01,GGE,11.2,0.6,57.9,14.61,3.3,5.4,17.3
2015-10-02,GGE,12.1,0.6,63.6,14.4,2.7,4.6,20.4
2015-10-03,GGE,13.1,0,74.2,13.12,1.9,7.2,20.7
2015-10-04,GGE,11.9,1.4,92,5.73,1.6,7.8,16.5
2015-10-05,GGE,13,3.9,87.4,8.02,1.8,7.9,18.1
2015-10-06,GGE,16.3,6.1,93,5.18,2.4,13.6,19.4
2015-10-07,GGE,15.1,0,84.5,4.96,3.3,12.4,17.4
2015-10-08,GGE,12.8,0,83.2,5.07,2.1,9.3,16.7
2015-10-09,GGE,12,0,85.7,7.92,1.5,7.9,17.3
2015-10-10,GGE,11.3,0.6,83.3,4.05,3.1,8.8,14
2015-10-11,GGE,8.5,0.6,66.1,11.99,3.7,4.4,13.9
2015-10-12,GGE,6.1,0.6,67.3,10.37,2.4,1.2,11.3
2015-10-13,GGE,5.6,1,79,8,3.4,0.9,11.4
2015-10-14,GGE,4.1,0.7,89.8,2.66,2.3,2.4,5.1
2015-10-15,GGE,4.3,2.4,92.4,2.62,2.6,3.1,5.4
2015-10-16,GGE,6.3,0,88.9,2.58,1.9,4.8,8
2015-10-17,GGE,6.8,0.4,83.8,3.05,1.7,5.2,8.8
2015-10-18,GGE,7,0,88.5,3.39,1.2,5,9.5
2015-10-19,GGE,7.1,0.1,86.9,5.1,1,2.1,11.6
2015-10-20,GGE,9.6,0,84.1,5.83,1.5,7.5,13.2
2015-10-21,GGE,8.9,0.6,85.2,2.79,1.5,5.6,12.1
2015-10-22,GGE,9.6,0.2,89.2,2.46,2.9,5.6,11.9
2015-10-23,GGE,10.8,0,85.3,6.39,1.4,5.9,15.4
2015-10-24,GGE,8.8,0.2,88.8,5.02,1.8,4.8,13.8
2015-10-25,GGE,11,0,89.5,2.97,1.3,6.3,14.7
2015-10-26,GGE,10,0.6,87,8.73,2,5.2,16.4
2015-10-27,GGE,7.7,0.6,92.1,4.81,1.5,3.1,11.2
2015-10-28,GGE,8.9,0,89.6,2.12,1.3,7.1,10.8
2015-10-29,GGE,10.5,0,88.8,4.7,1.5,6.1,15.4
2015-10-30,GGE,9.3,0.6,86,4.9,1.9,4.5,13.9
2015-10-31,GGE,7.7,0.6,87.5,3.75,1.7,2.6,12.2
2015-11-01,GGE,4.7,0,95.9,3.67,1.3,0.9,9.4
2015-11-02,GGE,3.8,0,98.1,3.24,1.6,0.8,6.9
2015-11-03,GGE,3.8,0,98,3.29,1.6,2.2,6.2
2015-11-04,GGE,6,2.1,94.7,3.72,1.5,3.8,10
2015-11-05,GGE,9.5,0,89.2,7.31,1,3.8,17.1
2015-11-06,GGE,13.1,1,87.5,3.11,2.4,8.2,16.8
2015-11-07,GGE,16.2,0,90.4,2.2,3.1,14.1,19.1
2015-11-08,GGE,13.8,0,88.6,6.24,1.5,8.9,18.9
2015-11-09,GGE,15.4,0,73.1,3.83,5,11.1,19
2015-11-10,GGE,13.6,0,75,2.31,5.1,12,15
2015-11-11,GGE,11.8,2.1,78.8,5.21,3.4,7.8,14.5
2015-11-12,GGE,11.1,0,83.7,4.93,1.9,5.7,15.5
2015-11-13,GGE,8.8,2.9,87.8,1.94,3.6,3.8,12.7
2015-11-14,GGE,8.9,0.4,73.6,3.89,5.2,6.4,10.8
2015-11-15,GGE,11.9,2.1,77.8,3.47,6.7,8.5,15.1
2015-11-16,GGE,10.3,2.4,79.3,2.92,4.8,6.8,11.8
2015-11-17,GGE,12.4,2.7,89.4,1.51,6.1,10.2,15.8
2015-11-18,GGE,13.9,0.1,64,2.82,7.8,11.9,16.2
2015-11-19,GGE,13.2,22.7,79.2,1.85,6.7,10.4,15.2
2015-11-20,GGE,7.8,7.2,92.4,1.45,3.2,4.3,10.8
2015-11-21,GGE,3.7,1.7,90,2.24,3,0.9,5.9
2015-11-22,GGE,2.4,0.6,84.4,4.03,3.3,0.1,5.7
2015-11-23,GGE,2.6,0,84.5,2.88,2.7,-1,5.2
2015-11-24,GGE,0.7,5.4,90.5,1.9,3.2,-2.3,3
2015-11-25,GGE,3,0.5,94.4,2.4,3.1,0.6,5.7
2015-11-26,GGE,4.6,0.1,86.9,1.99,2,-0.2,7.2
2015-11-27,GGE,0.1,0.8,98.2,1.32,1.8,-1.7,1.6
2015-11-28,GGE,3.1,1.5,84.7,3.21,4.4,-0.1,7.2
2015-11-29,GGE,7.7,6.2,82.1,1.28,7.6,4.4,11.5
2015-11-30,GGE,10.1,9.7,82.9,1.27,7.4,8.1,11.7
2015-12-01,GGE,11.5,0,83,1.25,5.8,10.5,12.4
2015-12-02,GGE,10,0.9,79.1,1.24,2.6,7.9,11.4
2015-12-03,GGE,7.1,0.9,79.7,1.93,1.8,2.3,9.9
2015-12-04,GGE,5.5,1.7,92.3,1.3,3.1,1.1,8.9
2015-12-05,GGE,4.6,0,90.7,3.37,2.6,0.5,8.5
2015-12-06,GGE,7.8,0,82.8,3.18,4,2.9,10.8
2015-12-07,GGE,8.1,0.9,87.6,4.73,1.5,2.4,13.4
2015-12-08,GGE,3.2,3.8,98.4,1.43,1.4,0,5.8
2015-12-09,GGE,5.3,0,91.1,3.47,2.1,-0.4,10.1
2015-12-10,GGE,1.7,0,97,1.23,2.1,-1.3,3.2
2015-12-11,GGE,3.8,3,88,1.24,4,-0.3,8.6
2015-12-12,GGE,8.2,2.2,91,1.15,3.5,6.6,9.6
2015-12-13,GGE,8.7,0,83.1,1.35,3.9,6.7,9.9
2015-12-14,GGE,6,0.9,90.4,3.71,1.4,3.1,8.8
2015-12-15,GGE,5.4,1.8,91.7,1.95,1.6,2.7,9.3
2015-12-16,GGE,8.1,6.2,96.7,1.13,2.4,4.2,11.6
2015-12-17,GGE,11.5,0.2,94,1.27,2.8,8.7,13.5
2015-12-18,GGE,10.8,0.9,91.4,1.75,2.3,8.7,12.5
2015-12-19,GGE,9.9,0.9,90.9,2.81,1.7,5.1,13.7
2015-12-20,GGE,6.8,1.7,94.7,1.55,1.5,3.3,9.8
2015-12-21,GGE,9.7,3.9,84.8,2.68,4.6,7.6,11.6
2015-12-22,GGE,11,0.6,75.7,2.42,5.4,8.5,13.5
2015-12-23,GGE,9.1,0,84,2.76,4.1,4.2,11.8
2015-12-24,GGE,9.2,0.1,87,3,2.5,4.8,13
2015-12-25,GGE,11.8,0.1,79.3,1.17,3.8,9.8,13.4
2015-12-26,GGE,10.2,0.9,81.1,4.29,3.7,5.2,13.9
2015-12-27,GGE,6.9,0.9,88.6,3.92,2.4,2,12.3
2015-12-28,GGE,3.1,0.9,93.9,2.99,1.6,-0.6,7.3
2015-12-29,GGE,2.6,0,90.6,3.61,1.3,-1.9,6.6
2015-12-30,GGE,4.9,0.1,84.8,1.32,2.4,2.2,6.7
2015-12-31,GGE,3.6,1.8,94.5,1.36,1.7,0.8,5.9
2016-01-01,GGE,4.9,0,93.7,1.25,1.9,3.1,6.4
2016-01-02,GGE,2.7,9.4,92.3,1.26,2.6,1.8,3.8
2016-01-03,GGE,3.8,5.3,93.1,1.47,2.7,2.5,6.2
2016-01-04,GGE,4.1,3.9,94.3,1.37,2.3,1.4,6.7
2016-01-05,GGE,5.2,3.6,92.5,1.62,2.5,3.4,6.8
2016-01-06,GGE,5.2,0.1,92.8,1.3,1.8,3.6,6.5
2016-01-07,GGE,5.1,5.6,89.4,2.16,3.2,3.4,7.5
2016-01-08,GGE,3.7,2.1,83.4,4.65,3.2,-1.1,7.6
2016-01-09,GGE,1.2,1.8,95.6,1.34,1.2,-2.3,4.5
