BRISONr,Condition,tem_yield,peso_disponivel,n_traits_disponiveis,MI_Index_Local
BRISONr_216,2016__QLB__HN_NF_RF,TRUE,1,4,0.6115650865336395
BRISONr_216,2016__QLB__HN_WF_RF,TRUE,1,4,-0.37071270070042045
BRISONr_216,2016__QLB__LN_NF_RF,TRUE,1,4,-0.07043485842969567
BRISONr_216,2017__GGE__HN_NF_RF,TRUE,1,4,0.3098109792529865
BRISONr_216,2017__GGE__HN_WF_RF,TRUE,1,4,0.3382238005387772
BRISONr_216,2017__GGE__LN_NF_RF,TRUE,1,4,0.7336307187981672
BRISONr_216,2017__HAN__HN_NF_RF,TRUE,1,4,-0.2952760357450477
BRISONr_216,2017__HAN__HN_WF_RF,TRUE,1,4,-0.18445979542419022
BRISONr_216,2017__HAN__LN_NF_RF,TRUE,1,4,-0.2558443206093068
BRISONr_216,2017__KAL__HN_NF_RF,TRUE,1,4,0.2005521664942094
BRISONr_216,2017__KAL__HN_WF_RF,TRUE,1,4,0.18450052188178906
BRISONr_216,2017__KAL__LN_NF_RF,TRUE,1,4,0.749940095245312
BRISONr_216,2017__KIE__HN_NF_RF,TRUE,1,4,-0.3535334278754366
BRISONr_216,2017__KIE__HN_WF_RF,TRUE,1,4,-0.061936752891746924
BRISONr_216,2017__KIE__LN_NF_RF,TRUE,1,4,-0.4878201333991721
BRISONr_216,2017__QLB__HN_NF_RF,TRUE,1,4,0.5498212293877516
BRISONr_216,2017__QLB__HN_WF_RF,TRUE,1,4,-0.2732439139708428
BRISONr_216,2017__QLB__LN_NF_RF,TRUE,1,4,0.4827963508716185
BRISONr_217,2015__GGE__HN_NF_RF,TRUE,1,4,0.4577261917649194
BRISONr_217,2015__GGE__HN_WF_RF,TRUE,1,4,0.13931571098378187
BRISONr_217,2015__GGE__LN_NF_RF,TRUE,1,4,-0.012556806894153325
BRISONr_217,2015__HAN__HN_NF_RF,TRUE,1,4,-0.08451684709722736
BRISONr_217,2015__HAN__HN_WF_RF,TRUE,1,4,0.3819511234508554
BRISONr_217,2015__HAN__LN_NF_RF,TRUE,1,4,0.45371253768232406
BRISONr_217,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,1.1839005424069726
BRISONr_217,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,-0.05146786673304086
BRISONr_217,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,0.4043645870415436
BRISONr_217,2015__KIE__HN_NF_RF,TRUE,1,4,-0.08724411616072826
BRISONr_217,2015__KIE__HN_WF_RF,TRUE,1,4,-0.1795694579306231
BRISONr_217,2015__KIE__LN_NF_RF,TRUE,1,4,0.23300776461189127
BRISONr_217,2015__QLB__HN_NF_RF,TRUE,1,4,-0.3039140311496468
BRISONr_217,2015__QLB__HN_WF_RF,TRUE,1,4,0.21647232063082372
BRISONr_217,2015__QLB__LN_NF_RF,TRUE,1,4,-0.38159792878718485
BRISONr_217,2016__GGE__HN_NF_RF,TRUE,1,4,0.6911459212181841
BRISONr_217,2016__GGE__HN_WF_RF,TRUE,1,4,0.7500173362888757
BRISONr_217,2016__GGE__LN_NF_RF,TRUE,1,4,0.8170147237998684
BRISONr_217,2016__HAN__HN_NF_RF,TRUE,1,4,0.03587159526527976
BRISONr_217,2016__HAN__HN_WF_RF,TRUE,1,4,0.459541807548558
BRISONr_217,2016__HAN__LN_NF_RF,TRUE,1,4,0.11501082480395189
BRISONr_217,2016__KAL__HN_NF_RF,TRUE,1,4,0.311835930705691
BRISONr_217,2016__KAL__HN_WF_RF,TRUE,1,4,0.36014512108188507
BRISONr_217,2016__KAL__LN_NF_RF,TRUE,1,4,0.012439567712219532
BRISONr_217,2016__KIE__HN_NF_RF,TRUE,1,4,-0.36131006508086155
BRISONr_217,2016__KIE__HN_WF_RF,TRUE,1,4,-0.9309021356352833
BRISONr_217,2016__KIE__LN_NF_RF,TRUE,1,4,-0.7210645799725393
BRISONr_217,2016__QLB__HN_NF_RF,TRUE,1,4,0.3426557802862287
BRISONr_217,2016__QLB__HN_WF_RF,TRUE,1,4,0.5791134426000891
BRISONr_217,2016__QLB__LN_NF_RF,TRUE,1,4,1.0212748969385828
BRISONr_217,2017__GGE__HN_NF_RF,TRUE,1,4,0.04042123415233669
BRISONr_217,2017__GGE__HN_WF_RF,TRUE,1,4,-0.2128147771552284
BRISONr_217,2017__GGE__LN_NF_RF,TRUE,1,4,0.7741258381113338
BRISONr_217,2017__HAN__HN_NF_RF,TRUE,1,4,-0.4632464691516816
BRISONr_217,2017__HAN__HN_WF_RF,TRUE,1,4,-0.3614932125657852
BRISONr_217,2017__HAN__LN_NF_RF,TRUE,1,4,0.35587666632311843
BRISONr_217,2017__KAL__HN_NF_RF,TRUE,1,4,0.22306131880790495
BRISONr_217,2017__KAL__HN_WF_RF,TRUE,1,4,0.3599650126939971
BRISONr_217,2017__KAL__LN_NF_RF,TRUE,1,4,0.2352890031384264
BRISONr_217,2017__KIE__HN_NF_RF,TRUE,1,4,-3.1974519132882993
BRISONr_217,2017__KIE__HN_WF_RF,TRUE,1,4,-2.859800196998528e-4
BRISONr_217,2017__QLB__HN_NF_RF,TRUE,1,4,-0.794043038725953
BRISONr_217,2017__QLB__HN_WF_RF,TRUE,1,4,-0.902268323905717
BRISONr_217,2017__QLB__LN_NF_RF,TRUE,1,4,-1.1656816163582202
BRISONr_218,2015__GGE__HN_NF_RF,TRUE,1,4,0.03519826938480282
BRISONr_218,2015__GGE__HN_WF_RF,TRUE,1,4,0.4536341990418775
BRISONr_218,2015__GGE__LN_NF_RF,TRUE,1,4,0.0424848751903768
BRISONr_218,2015__HAN__HN_NF_RF,TRUE,1,4,-0.46591396893343184
BRISONr_218,2015__HAN__HN_WF_RF,TRUE,1,4,-0.4253681735511228
BRISONr_218,2015__HAN__LN_NF_RF,TRUE,1,4,-0.10883902059641311
BRISONr_218,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,0.7312409027791671
BRISONr_218,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,0.08388896072881062
BRISONr_218,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,0.7616909814482865
BRISONr_218,2015__KIE__HN_NF_RF,TRUE,1,4,0.08429760200676731
BRISONr_218,2015__KIE__HN_WF_RF,TRUE,1,4,0.4853967762769887
BRISONr_218,2015__KIE__LN_NF_RF,TRUE,1,4,0.8918809807213183
BRISONr_218,2015__QLB__HN_NF_RF,TRUE,1,4,0.0016837198145312551
BRISONr_218,2015__QLB__HN_WF_RF,TRUE,1,4,0.054498306131201574
BRISONr_218,2015__QLB__LN_NF_RF,TRUE,1,4,0.22216825456238193
BRISONr_218,2016__GGE__HN_NF_RF,TRUE,1,4,0.36629428775151995
BRISONr_218,2016__GGE__HN_WF_RF,TRUE,1,4,0.7527257341517948
BRISONr_218,2016__GGE__LN_NF_RF,TRUE,1,4,0.6275209122895057
BRISONr_218,2016__HAN__HN_NF_RF,TRUE,1,4,0.20646160218475357
BRISONr_218,2016__HAN__HN_WF_RF,TRUE,1,4,0.11856731542454749
BRISONr_218,2016__HAN__LN_NF_RF,TRUE,1,4,0.003162699871234867
BRISONr_218,2016__KAL__HN_NF_RF,TRUE,1,4,-0.1354563852361818
BRISONr_218,2016__KAL__HN_WF_RF,TRUE,1,4,0.12403198571920272
BRISONr_218,2016__KAL__LN_NF_RF,TRUE,1,4,0.02652994936538962
BRISONr_218,2016__KIE__HN_NF_RF,TRUE,1,4,-0.17506652054622054
BRISONr_218,2016__KIE__HN_WF_RF,TRUE,1,4,-1.1060725727776242
BRISONr_218,2016__KIE__LN_NF_RF,TRUE,1,4,0.7471179686067133
BRISONr_218,2016__QLB__HN_NF_RF,TRUE,1,4,-0.7474880190459177
BRISONr_218,2016__QLB__HN_WF_RF,TRUE,1,4,-0.2241977066299423
BRISONr_218,2016__QLB__LN_NF_RF,TRUE,1,4,0.20748864425704683
BRISONr_218,2017__GGE__HN_NF_RF,TRUE,1,4,-0.48913414743877903
BRISONr_218,2017__GGE__HN_WF_RF,TRUE,1,4,-0.23438871300522746
BRISONr_218,2017__GGE__LN_NF_RF,TRUE,1,4,0.09430556669669599
BRISONr_218,2017__HAN__HN_NF_RF,TRUE,1,4,-0.2636971895969744
BRISONr_218,2017__HAN__HN_WF_RF,TRUE,1,4,-0.6072111146493795
BRISONr_218,2017__HAN__LN_NF_RF,TRUE,1,4,0.3752261581491208
BRISONr_218,2017__KAL__HN_NF_RF,TRUE,1,4,-0.2563193210397335
BRISONr_218,2017__KAL__HN_WF_RF,TRUE,1,4,-0.2513003735429949
BRISONr_218,2017__KAL__LN_NF_RF,TRUE,1,4,0.5933913618383468
BRISONr_218,2017__KIE__HN_NF_RF,TRUE,1,4,0.10602108830385519
BRISONr_218,2017__KIE__HN_WF_RF,TRUE,1,4,0.3915031584417891
BRISONr_218,2017__KIE__LN_NF_RF,TRUE,1,4,-0.5061259751819692
BRISONr_218,2017__QLB__HN_NF_RF,TRUE,1,4,-0.3105725176332312
BRISONr_218,2017__QLB__HN_WF_RF,TRUE,1,4,-0.9021665481297662
BRISONr_218,2017__QLB__LN_NF_RF,TRUE,1,4,-0.3656424379650764
BRISONr_219,2015__GGE__HN_NF_RF,TRUE,1,4,-0.03944197621800192
BRISONr_219,2015__GGE__HN_WF_RF,TRUE,1,4,-0.3700705005758646
BRISONr_219,2015__GGE__LN_NF_RF,TRUE,1,4,-0.5297816442419861
BRISONr_219,2015__HAN__HN_NF_RF,TRUE,1,4,0.16933898880790346
BRISONr_219,2015__HAN__HN_WF_RF,TRUE,1,4,0.091359446581805
BRISONr_219,2015__HAN__LN_NF_RF,TRUE,1,4,0.13683163826142888
BRISONr_219,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,0.5702117113935701
BRISONr_219,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,-0.8697465931261863
BRISONr_219,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,1.2822892432408244
BRISONr_219,2015__KIE__HN_NF_RF,TRUE,1,4,-0.08070479564566582
BRISONr_219,2015__KIE__HN_WF_RF,TRUE,1,4,-0.14246565921070653
BRISONr_219,2015__KIE__LN_NF_RF,TRUE,1,4,0.056128457988537786
BRISONr_219,2015__QLB__HN_NF_RF,TRUE,1,4,0.006224250660640321
BRISONr_219,2015__QLB__HN_WF_RF,TRUE,1,4,-0.47446983846009755
BRISONr_219,2015__QLB__LN_NF_RF,TRUE,1,4,0.26147896575894625
BRISONr_219,2016__GGE__HN_NF_RF,TRUE,1,4,-0.0847305651348008
BRISONr_219,2016__GGE__HN_WF_RF,TRUE,1,4,0.06278996645467147
BRISONr_219,2016__GGE__LN_NF_RF,TRUE,1,4,-0.2700315068842529
BRISONr_219,2016__HAN__HN_NF_RF,TRUE,1,4,0.001573379153362751
BRISONr_219,2016__HAN__HN_WF_RF,TRUE,1,4,-0.08972926221587854
BRISONr_219,2016__HAN__LN_NF_RF,TRUE,1,4,-0.015817512174397013
BRISONr_219,2016__KAL__HN_NF_RF,TRUE,1,4,0.3314149720896548
BRISONr_219,2016__KAL__HN_WF_RF,TRUE,1,4,-0.25130405078456425
BRISONr_219,2016__KAL__LN_NF_RF,TRUE,1,4,-0.1956551660960996
BRISONr_219,2016__KIE__HN_NF_RF,TRUE,1,4,0.12158525614903448
BRISONr_219,2016__KIE__HN_WF_RF,TRUE,1,4,-0.28936150550710876
BRISONr_219,2016__KIE__LN_NF_RF,TRUE,1,4,0.21950029054289957
BRISONr_219,2016__QLB__HN_NF_RF,TRUE,1,4,-0.24056834498052038
BRISONr_219,2016__QLB__HN_WF_RF,TRUE,1,4,-0.4222386676204966
BRISONr_219,2016__QLB__LN_NF_RF,TRUE,1,4,-0.2233532140376634
BRISONr_219,2017__GGE__HN_NF_RF,TRUE,1,4,0.11220411041531488
BRISONr_219,2017__GGE__HN_WF_RF,TRUE,1,4,0.06987496259839351
BRISONr_219,2017__GGE__LN_NF_RF,TRUE,1,4,-0.17850625634776596
BRISONr_219,2017__HAN__HN_NF_RF,TRUE,1,4,0.40335247795041385
BRISONr_219,2017__HAN__HN_WF_RF,TRUE,1,4,-0.4615913405498077
BRISONr_219,2017__HAN__LN_NF_RF,TRUE,1,4,-0.13603522366853552
BRISONr_219,2017__KAL__HN_NF_RF,TRUE,1,4,0.006041035394804259
BRISONr_219,2017__KAL__HN_WF_RF,TRUE,1,4,-0.6338456901483647
BRISONr_219,2017__KAL__LN_NF_RF,TRUE,1,4,0.14158567449796713
BRISONr_219,2017__KIE__HN_NF_RF,TRUE,1,4,0.14029838405911876
BRISONr_219,2017__KIE__HN_WF_RF,TRUE,1,4,0.19496802157574145
BRISONr_219,2017__KIE__LN_NF_RF,TRUE,1,4,-0.21209767421458467
BRISONr_219,2017__QLB__HN_NF_RF,TRUE,1,4,0.2797848114889497
BRISONr_219,2017__QLB__HN_WF_RF,TRUE,1,4,-0.024145874562182687
BRISONr_219,2017__QLB__LN_NF_RF,TRUE,1,4,0.11558993544363776
BRISONr_22,2015__GGE__HN_NF_RF,TRUE,1,4,-0.07640238586571033
BRISONr_22,2015__GGE__HN_WF_RF,TRUE,1,4,0.41852160400523986
BRISONr_22,2015__GGE__LN_NF_RF,TRUE,1,4,0.02458959391330519
BRISONr_22,2015__HAN__HN_NF_RF,TRUE,1,4,0.4153248653443566
BRISONr_22,2015__HAN__HN_WF_RF,TRUE,1,4,0.15721343262027868
BRISONr_22,2015__HAN__LN_NF_RF,TRUE,1,4,0.47404630672170134
BRISONr_22,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,-0.055966840424490925
BRISONr_22,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,0.01463348803277076
BRISONr_22,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,0.7510695275822814
BRISONr_22,2015__KIE__HN_NF_RF,TRUE,1,4,0.30489914900102816
BRISONr_22,2015__KIE__HN_WF_RF,TRUE,1,4,0.34566400375711165
BRISONr_22,2015__KIE__LN_NF_RF,TRUE,1,4,0.29266688232358723
BRISONr_22,2015__QLB__HN_NF_RF,TRUE,1,4,0.05487065153225627
BRISONr_22,2015__QLB__HN_WF_RF,TRUE,1,4,0.17792691644823616
BRISONr_22,2015__QLB__LN_NF_RF,TRUE,1,4,0.12709248481731658
BRISONr_22,2016__GGE__HN_NF_RF,TRUE,1,4,0.2523080447312194
BRISONr_22,2016__GGE__HN_WF_RF,TRUE,1,4,-0.16789435538652017
BRISONr_22,2016__GGE__LN_NF_RF,TRUE,1,4,0.019608080128293535
BRISONr_22,2016__HAN__HN_NF_RF,TRUE,1,4,-0.17048310937335986
BRISONr_22,2016__HAN__HN_WF_RF,TRUE,1,4,-0.22016114977284013
BRISONr_22,2016__HAN__LN_NF_RF,TRUE,1,4,0.2131731348355084
BRISONr_22,2016__KAL__HN_NF_RF,TRUE,1,4,0.2888385549107242
BRISONr_22,2016__KAL__HN_WF_RF,TRUE,1,4,0.09645045256021148
BRISONr_22,2016__KAL__LN_NF_RF,TRUE,1,4,-0.1265807487376902
BRISONr_22,2016__KIE__HN_NF_RF,TRUE,1,4,0.41653800947191955
BRISONr_22,2016__KIE__HN_WF_RF,TRUE,1,4,-0.6881305777867028
BRISONr_22,2016__KIE__LN_NF_RF,TRUE,1,4,0.049730522629124425
BRISONr_22,2016__QLB__HN_NF_RF,TRUE,1,4,0.13144278315569238
BRISONr_22,2016__QLB__HN_WF_RF,TRUE,1,4,-0.24236569986693124
